user,repo,type,orcount
pickanameforlove,DatabaseProject.git,pom.xml,0x200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000030000000000000000000002c20000000000000000000000000000000000000000000400000000000000000002000000000000000000000000000000000000000000000000000000080000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000010000100000000000000000000000000000000000000000000000000000001000000000000008000000000000002000000
bonagiripraneeth07,e-buy-app.git,unknown,0x0
LuizSoghomonyan,algorithms.git,unknown,0x0
ewiauri,sync.git,unknown,0x0
atimaby28,Algorithm.git,unknown,0x0
buidangvinhdino,BanCaPhe.git,unknown,0x0
youKeon,PS.git,build.gradle,0x0
CRT1223,NELMIDA_PETER-LUIGI.git,unknown,0x0
quarkiverse,quarkus-dapr.git,pom.xml,0x10000000000000000000000000300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020280000000000000000000000000000000000000000000001ffc0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000
jnaacode,helloSpring.git,build.gradle,0x0
Aleantmos,Data_Structures.git,pom.xml,0x3ff02000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000ffe0000000000000000000000000000000000000000000000000000000000000000000000000000000000000030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000
apexman,image-to-ascii-text.git,pom.xml,0x80000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000400002000000000000000000000000000000000000000000000000002000000000000000000000000000000000
minjae0403,RealEstateBackEnd.git,build.gradle,0x0
jsy8315,ALGO.git,unknown,0x0
answrbm,runtime_tasks.git,unknown,0x0
wnstj7788,Algo.git,unknown,0x0
shivalye,ecommerce2023.git,pom.xml,0x10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002001000060200
kibeomKim91,CodingTest_Java.git,unknown,0x0
cheomuk,Practice_Algorithm.git,unknown,0x0
seypak,programmers.git,unknown,0x0
lnfsghj1215,jggtest.git,unknown,0x0
YDMsama,EntityDistance-1.12.2.git,build.gradle,0x0
ynsizgen,spring-security.git,pom.xml,0x180000000000002001000060200
openjdk,riscv-port-jdk17u.git,pom.xml,0x2f03bf027e000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007fffffffffffe0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000
eric-feng-2011,adventofcode.git,unknown,0x0
LisaFabro,Progetto2.git,unknown,0x0
Bela4321,webgamebackend.git,pom.xml,0x8000000000000000000000000000000000000000000000000000000000000000000000004000000000003000060200
KiraYagamov,JavaStudyDarya.git,unknown,0x0
MarcusRestoryAi,ClassService.git,pom.xml,0x80000000000000009800060200
xdev-software,vaadin-maps-leaflet-flow.git,pom.xml,0x2000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000380000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000200800000000000000000000000000000000000000000000000000000000000040000008000000000000000010000
pagopa,selfcare-onboarding.git,pom.xml,0x30000000000000000000000000004018e00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000060000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000080000030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003038a00000000000000003fffffffffffc00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000040008000000020000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000400000000000000000000000000000000000000000000000000000000000000000000010200600180000000000000000000000000000000000000000000000000000c00000000028000000000000000020000
Munira1212,DroneVisioner_backend.git,pom.xml,0xc00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000180000000000002001800060200
JIINSUNG,EnjoyTripBackEnd.git,pom.xml,0x400000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000000000011000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000040000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000800070200
wl99-human,learn-spring-boot.git,pom.xml,0x4000000000001000040200
ariq0016,UjianAndroidAriq.git,build.gradle,0x0
NTNU-BIDATA-IDATG1003-2023,mappe-idatg1003-traindispatchsystem-JoachimCode.git,pom.xml,0x2000000000000000000000000000000000
Hugo1104,CodePractice.git,unknown,0x0
Neker252,FelizCumplea-o.git,unknown,0x0
heroku,heroku-gradle-plugin.git,unknown,0x0
ainulhayat23,100-Hari.git,unknown,0x0
ng-khac-ngoc,qr-scan.git,unknown,0x0
YuliyaMaslova,json.git,pom.xml,0x20000000000000000060200
Skydiver-WS,SpringHomeWorksNew.git,pom.xml,0x1800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000001020000000000005000000000000000060200
gyureal,weGather.git,build.gradle,0x0
arcidioM,Trabalho_Semestral_POO.git,pom.xml,0x6000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000802000000000000000000
danielstieger,turkuforms.git,build.gradle,0x0
Serujimir,serujimir_weather_app.git,build.gradle,0x0
candizz299,Login.git,unknown,0x0
pet-talk,mvp-server.git,build.gradle,0x0
RaiseBan,avax.git,pom.xml,0x20000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
nihadamirov,BankManagementSystem.git,unknown,0x0
Veerainsood,Policy-Programm.git,unknown,0x0
Ananya01Agrawal,GFG-Problem-of-the-day-Solutions.git,unknown,0x0
hicksjduk,listeners.git,pom.xml,0x8000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100400000000000000000000000000000000000000000000000000000000000000002000000000000000002000000
vifeng,TicketToTheMoon.git,unknown,0x0
AbubakirovRA,Java-technological-specialization.git,pom.xml,0x400000000000000000000000000000000
limyt0,CsharpAlgo.git,unknown,0x0
Buivanbi,HappindAPI.git,pom.xml,0x400000007000800000001800070200
YukaNishihara,Lesson16.git,pom.xml,0x1000000000001800070200
david6983,k8s-secret-vault-provider-spi.git,pom.xml,0x800000000000000000000000000000000000000000000000000000000000000000000000000000000000000f0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
KavinduThareen,Tea-Factory-Management-System.git,pom.xml,0x2000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007f0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000080002000c
2023-2-webproj,DongDongYee.git,unknown,0x0
SPSMB-DavidSec,Lesson_13---Opakovani.git,pom.xml,0x2000000000000000000000000000000000
SikindharBasha,onlinebookstore-master.git,pom.xml,0x100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004000000000000400000000
NataliFustillos,Tarea.git,unknown,0x0
jeongjayun,CodingTest.git,unknown,0x0
2324-3bhitm-itp,unit-test-relaunched-Tobias-Huch.git,pom.xml,0x2000000000000000000000000002000000
soeuksophanit,first-java.git,unknown,0x0
lumigo-io,opentelemetry-java-distro.git,build.gradle,0x0
AnnaMaria2711,ch-java-2023-web-spring.git,pom.xml,0x40300
simonatan,FoodInADish_school.git,unknown,0x0
inha18minseokkim,opendart-announce-batch.git,build.gradle,0x0
Ziroxis,souls-awakening.git,build.gradle,0x0
frandesrazvan,AdvancedAutomationTrainingWithJava.git,pom.xml,0x8000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006000000000004000000000000000000000000000000000000000000000000000000000000000000000000
sbalamurugan2911,core-java.git,unknown,0x0
meo-s,problem-solving.git,unknown,0x0
parthdbr,Movie-Tickets-API.git,pom.xml,0x8000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000c00000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000200000000002000000000000000000000000000000000000000000000000480180000000200020000000070300
TheGlovner,AOC2023.git,pom.xml,0x10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Veerainsood,Rust-Compiler.git,unknown,0x0
Akshatha-NS,labexam.git,pom.xml,0x2000000
Pavlon28,OOP_Labs.git,unknown,0x0
AnandhSrinivasan,BBuy_Ecom.git,pom.xml,0x200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101000000000000000000000000000000000000000000000000000000000102000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020000
dbstn1325,Algorithm-practice.git,unknown,0x0
ankitraj061,Sem1-practice-code-.git,unknown,0x0
jamie-keyin,fall_2023_rest_resouce_example.git,pom.xml,0x40000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000080000000000002001000050200
sky1231234,shoppingMall.git,build.gradle,0x0
eunbinaa,algorithm.git,unknown,0x0
decten,Basic_Algo.git,unknown,0x0
2324-3bhitm-itp,unit-test-relaunched-Jakob564.git,pom.xml,0x2000000
IsabellyAquino,info-sistema-swing.git,unknown,0x0
rafaelrodrigus,Projeto-barbearia.git,build.gradle,0x0
lenarsharipov,multithreading_concurrency.git,unknown,0x0
ggomez1403,hotel-booking-system.git,pom.xml,0xc00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000080004000000000001000070200
AgesDT,ReNu-fill-App.git,build.gradle,0x0
devgianlu,CommonUtils.git,build.gradle,0x0
2JeongwooLee,e-commerce.git,build.gradle,0x0
Kotori316,AutoPlanter.git,build.gradle,0x0
windup,windup.git,pom.xml,0x10001f02100209021e03e700000000000000000000000003fd03f1003700ff03ff03c000000004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000400000000000000000000000000004000000000000000000000000000000000000000000000000000000000000000000040100000800000000000000000002002000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007ffffffffffffffffffffffffffffffe0000000001000000000000000000000000000200000000000000000000000000009000000000000000000000000000000000012000040004000000000000000000400000000000000000000000000000000000000080000000000000001000000000010000200000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000004002400000000000000000000000000000000000000000000020200a003c801020000004400100000000000000000000000000000010000000000000000c000000000001402060220
marchese89,U4-W2-L3.git,unknown,0x0
codemonk218,prepHub.git,unknown,0x0
GulnaraChe,statistics.git,pom.xml,0x2000000000000000000000000000000000
alessandromarangoni,GitProject.git,unknown,0x0
pags-rebekasena,estudos-java.git,unknown,0x0
casino-backend,core-report-service.git,pom.xml,0x1800000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000000000000040000002002060380
JVCirineu,ENUM.git,unknown,0x0
rangasuthan,hotelreservation.git,unknown,0x0
Pedro20Script,ChefEmCasa.git,build.gradle,0x0
mk101,gomoku.git,pom.xml,0x80000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010040000000000000000000000000000000000000000000000000000000000000000000800000000000000002000c
DavTurns,Project-Java-University.git,pom.xml,0x20000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000000000000000000000002020000
opendatamesh-initiative,odm-platform-up-services-executor-azuredevops.git,pom.xml,0x300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000f000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000008000040000000000020200
samen2080,ProjectOnlineEnroll.git,pom.xml,0x2000000
Davangu,IDE_BiggerSmaller.git,unknown,0x0
prakharr5,ACM_Hacktoberfest_Java.git,unknown,0x0
shivam1raj5,AI_Driven_Essay_Application_JAVA.git,build.gradle,0x0
prachihirekha,bootcoding-review-system.git,pom.xml,0x20000000000004000000000001000060200
Rabiaats,ArrayElementFrequency.git,unknown,0x0
mrnikolaszus,module4HibernateFinal.git,pom.xml,0x0
Mahesh-Animela,Calcuator.git,pom.xml,0x0
Davangu,IDE_BiggerOf3.git,unknown,0x0
codePelli,mpl-tsys-ta27-3.git,pom.xml,0x10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000001000000000000000000000000000000000000000000180000000000000001800070200
aliassem2812,Game-Java.git,pom.xml,0x2000000
sundewang,spring-boot-demo.git,pom.xml,0x30000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010020000000000000000000000000000040200
giosil,spring-json-rpc.git,pom.xml,0x40000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000080000000000000000000000050200
i172002,Banking-System.git,unknown,0x0
Yakov91,Fabrica.git,pom.xml,0x2000000
korayagithub,LeapYearsActivity.git,unknown,0x0
codePelli,mpl-tsys-UD26_Ej3.git,pom.xml,0x80000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001800050200
ParkDH0809,java-woowa-precource-6-baseball.git,build.gradle,0x0
rsveinson,ACS-1903-F2023-Chapter6Examples-.git,unknown,0x0
robert-ds,crsystem.git,pom.xml,0x2000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
tejue,shop-service.git,pom.xml,0x0
aallaann111,editeur-de-texte.git,pom.xml,0x2000000
syamanantam1499,BugTrackingSystem.git,pom.xml,0x100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000018000000000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000030000000000000000000000000000000000000000000000000c0040000000e000000000001000070200
pizzmile,DB2-telco-ecommerce-portal.git,pom.xml,0x200000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000c00000000000000000000000000000000
Rafalanches,prjLombok.git,pom.xml,0x2000000002001800070200
Rahulpuram,Calculator.git,pom.xml,0x6000000000000000000000000000000000000000000000000000000000000000000000000000002000000
P3rs,opticsshop.git,pom.xml,0x2000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000180000000200000001000060200
duygueylul,TekSay-larDizi.git,unknown,0x0
Kapich1192,my_java_algo_learning.git,pom.xml,0x400000000000000000000000000000000
mohab9248,frontendApp.git,build.gradle,0x0
DenisTomas,constructors_inheritance_college_challenge_java.git,unknown,0x0
koskinen-olya,AQA_yandex_scooter_API.study.git,pom.xml,0xc00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000000002000020
pedrogjmesquita,radio.git,pom.xml,0x800000000
FlorianLevsr,oop.git,unknown,0x0
jh10253267,board-project.git,build.gradle,0x0
Ankitojha121212,TECHNOHACKS.git,unknown,0x0
30141590,J68V47-Classwork.git,unknown,0x0
Global-Tronics,gtnfctesttoolHub.git,build.gradle,0x0
rikayulianitaF1,UTS_F1_2209010243_RikaYuliAnita.git,unknown,0x0
koskinen-olya,AQA_yandex_scooter.study.git,pom.xml,0x1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000
Greesy1878,Modul.git,unknown,0x0
himalayasarmah,tic_tac_toe.git,pom.xml,0xc0000000000000000000000000000000c
Amlaly,Api-Project.git,pom.xml,0x10000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
lisachu98,MaM3.git,unknown,0x0
savio96,JavaVNW.git,unknown,0x0
MokoLaboratoire,le-laboratoire-spring-boot.git,pom.xml,0x4000000000000000040200
JakovMatosic,fantasy-bestiary-db.git,pom.xml,0x40000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004000000000001000050200
lisachu98,MaM1.git,unknown,0x0
lisachu98,MaM4.git,unknown,0x0
jonassnts,AtividadeJava.git,unknown,0x0
